filename,width,height,class,xmin,ymin,xmax,ymax
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,18,121,157,144,190
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,19,171,156,194,188
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,20,220,155,242,187
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,21,269,155,290,187
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,14,123,194,146,228
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,15,172,194,194,225
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,16,220,193,241,223
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,17,267,192,288,221
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,9,124,230,146,262
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,10,172,229,193,259
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,11,219,228,240,258
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,12,265,226,286,256
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,5,125,264,148,295
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,6,173,263,194,292
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,7,218,261,239,289
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,8,263,259,284,288
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,s1,127,298,149,326
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,2,173,295,194,323
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,3,217,293,238,321
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,4,262,291,282,319
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,open,129,345,151,372
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,close,174,342,194,369
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,alarm,217,340,236,367
1150_jpg.rf.5a381e0f03bc66d7a17117af7681eda7.jpg,416,416,empty,142,76,162,111
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,4,129,137,148,157
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,3,130,167,148,184
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,2,131,193,148,211
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,1,132,221,149,236
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,PB,131,245,149,259
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,text,131,281,147,296
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,unknown,131,303,149,319
1064_jpg.rf.5c7a727c264df3638189595aafc235d6.jpg,416,416,text,131,326,146,340
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,led,173,64,224,121
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,blur,174,129,191,143
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,alarm,192,150,209,164
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,text_blur,174,171,191,185
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,text_blur,211,170,227,184
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,12,211,194,227,207
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,11,211,209,226,221
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,10,211,223,227,236
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,9,212,237,226,249
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,8,212,252,226,264
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,7,212,266,227,278
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,6,174,196,192,209
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,5,175,211,191,224
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,4,175,226,192,239
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,3,176,241,192,254
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,2,176,254,192,268
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,1,176,270,192,283
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,0,177,284,193,297
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,keyhole,196,304,207,313
1317_jpg.rf.5e134b275dbc7193beec5a5b9dfa4d70.jpg,416,416,empty,211,132,225,143
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,1,149,280,161,303
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,2,148,257,161,280
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,3,149,234,161,257
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,4,149,211,161,234
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,5,149,188,161,211
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,text,149,142,161,165
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,keyhole,150,89,162,112
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,switch,143,27,156,60
930_jpg.rf.5cc0039e7369959c12e3908d270f4f78.jpg,416,416,switch,155,27,168,60
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,alarm,208,44,229,73
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,47,330,129,348,155
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,46,327,166,346,194
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,45,324,203,343,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,44,322,239,341,264
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,43,320,273,337,298
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,42,317,307,335,330
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,41,295,127,315,156
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,40,294,166,313,193
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,39,292,204,311,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,38,290,239,309,265
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,37,288,274,306,298
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,36,286,307,304,331
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,35,260,127,280,155
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,34,259,166,279,194
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,33,258,204,277,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,32,257,240,275,265
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,31,256,274,275,299
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,30,255,308,273,331
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,bt_keyhole,253,340,270,362
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,29,225,126,245,155
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,28,225,166,245,193
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,27,224,204,244,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,26,224,240,243,266
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,25,223,275,242,299
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,24,222,307,241,332
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,open,222,340,240,363
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,close,191,341,209,364
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,blur,159,341,177,364
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,23,189,127,211,155
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,22,189,166,211,194
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,21,190,203,209,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,20,190,240,209,265
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,19,190,275,209,299
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,18,190,309,209,333
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,17,153,127,174,154
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,16,154,166,175,193
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,15,155,204,176,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,14,156,240,176,265
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,13,157,275,177,300
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,12,158,309,177,333
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,11,118,127,139,154
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,10,119,166,140,193
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,9,121,204,141,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,8,122,240,142,266
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,7,124,276,144,300
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,6,126,309,145,333
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,5,82,127,103,155
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,4,84,167,105,193
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,2,87,205,107,230
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,1,89,241,109,266
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,0,91,276,110,300
1753_jpg.rf.5c01776066fa8cc533ca55a750ef5879.jpg,416,416,-1,93,310,112,333
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,LB,150,244,166,267
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,7,165,243,181,266
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,P,150,264,166,287
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,8,165,223,181,245
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,2,150,223,166,245
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,3,150,204,166,225
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,9,165,204,181,225
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,10,165,183,180,204
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,4,150,183,166,205
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,5,150,164,166,185
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,6,150,146,166,167
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,11,165,164,180,185
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,12,165,145,180,166
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,13,165,126,180,147
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,text,165,96,180,116
1139_jpg.rf.5c4f79aa608897f8b61320ef540d4175.jpg,416,416,text,149,96,164,116
509_jpg.rf.5e8b99e0bee4b4e6f8cbac4410c2531e.jpg,416,416,alarm,195,373,222,398
509_jpg.rf.5e8b99e0bee4b4e6f8cbac4410c2531e.jpg,416,416,call,245,368,273,392
509_jpg.rf.5e8b99e0bee4b4e6f8cbac4410c2531e.jpg,416,416,led,184,95,265,230
377_jpg.rf.5ff412d52b7df2ee9488e981767b9fc6.jpg,416,416,up,187,104,232,180
377_jpg.rf.5ff412d52b7df2ee9488e981767b9fc6.jpg,416,416,down,186,232,230,299
377_jpg.rf.5ff412d52b7df2ee9488e981767b9fc6.jpg,416,416,open,224,367,264,415
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,14,172,0,221,37
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,11,172,35,223,73
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,9,173,71,223,112
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,7,174,109,227,152
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,5,175,148,229,196
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,4,175,191,232,242
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,2,176,235,234,289
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,0,179,284,238,340
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,-2,180,331,239,393
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,1,231,232,286,285
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,3,228,190,283,237
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,6,225,147,277,191
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,8,224,109,276,150
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,10,224,72,272,110
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,blur,223,35,268,71
1335_jpg.rf.5edea4c1fd93173f92aea6c922e86be1.jpg,416,416,blur,223,4,264,38
348_jpg.rf.5e9130ad9aba8d07aa14aa95add6d8bf.jpg,416,416,led,151,87,187,230
348_jpg.rf.5e9130ad9aba8d07aa14aa95add6d8bf.jpg,416,416,up,165,328,181,360
348_jpg.rf.5e9130ad9aba8d07aa14aa95add6d8bf.jpg,416,416,down,165,370,182,402
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,text,137,63,156,95
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,text,169,64,188,96
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,4,170,128,189,160
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,3,170,163,189,195
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,2,170,198,189,230
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,1,170,236,189,268
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,B1,170,272,189,304
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,B2,172,308,191,340
426_jpg.rf.5fcf538a58a08a8337a2233e1fb2814a.jpg,416,416,empty,196,54,225,104
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,led,111,2,163,46
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,text_blur,103,226,132,242
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,text_blur,145,225,173,241
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,blur,103,314,129,326
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,8,103,251,129,267
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,7,104,266,130,279
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,6,104,278,129,291
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,5,103,290,130,303
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,4,103,301,129,315
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,14,145,250,172,266
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,13,146,264,170,278
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,12,146,277,170,289
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,11,145,288,170,300
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,10,145,299,169,312
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,9,145,311,169,324
232_jpg.rf.5f7c9156ec62a2c720c18e339cde14ba.jpg,416,416,keyhole,84,397,100,411
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,3,1,45,75,158
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,G,10,190,84,290
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,text_blur,24,315,97,401
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,4,154,60,219,146
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,4,219,40,307,158
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,2,159,208,219,283
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,2,220,194,301,294
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,stop,169,333,227,399
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,text_STOP,226,328,293,411
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,unknown,77,56,154,155
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,unknown,84,200,153,287
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,unknown,304,49,381,152
1752_jpg.rf.5ff71cb6f6e1a3804be35229afb8c25a.jpg,416,416,unknown,303,204,364,280
1637_jpg.rf.5e69cc7f723e158af0d3ab89984c019b.jpg,416,416,up,203,147,260,234
1390_jpg.rf.5eecae5fc8689b673baca26bd8a72aa8.jpg,416,416,alarm,178,86,206,114
1390_jpg.rf.5eecae5fc8689b673baca26bd8a72aa8.jpg,416,416,unknown,179,144,207,170
1390_jpg.rf.5eecae5fc8689b673baca26bd8a72aa8.jpg,416,416,3,180,219,207,245
1390_jpg.rf.5eecae5fc8689b673baca26bd8a72aa8.jpg,416,416,2,181,270,208,294
1390_jpg.rf.5eecae5fc8689b673baca26bd8a72aa8.jpg,416,416,1,183,318,208,340
1390_jpg.rf.5eecae5fc8689b673baca26bd8a72aa8.jpg,416,416,0,183,362,207,383
637_jpg.rf.5f88793ca6a7aa2057bef358a9a6aec8.jpg,416,416,LG,86,63,220,207
637_jpg.rf.5f88793ca6a7aa2057bef358a9a6aec8.jpg,416,416,G,295,53,414,186
637_jpg.rf.5f88793ca6a7aa2057bef358a9a6aec8.jpg,416,416,close,287,208,392,322
637_jpg.rf.5f88793ca6a7aa2057bef358a9a6aec8.jpg,416,416,unknown,102,231,224,350
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,1,59,44,98,84
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,2,103,47,141,85
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,3,144,47,184,87
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,4,60,90,98,127
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,5,103,91,141,128
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,-,145,177,182,215
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,6,144,91,182,129
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,7,59,133,98,171
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,8,102,134,141,171
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,9,145,134,183,172
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,L,60,176,98,215
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,0,103,177,141,215
552_jpg.rf.6341dcb1be5fb14a3d3252a7e9b1cf51.jpg,416,416,CH,140,337,283,374
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,led,150,35,227,82
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,alarm,159,164,191,182
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,empty,195,164,227,182
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,open,162,209,192,225
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,close,197,208,226,224
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,6,163,241,192,258
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,12,199,239,226,254
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,4,163,265,192,282
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,10,199,263,225,277
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,2,164,289,193,305
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,8,198,285,227,301
1531_jpg.rf.62bcd4fd7453e9c1408a28bceaf95c1d.jpg,416,416,G,164,312,193,329
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,6,212,2,262,67
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,5,301,72,337,120
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,4,129,119,183,177
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,3,302,140,337,181
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,2,149,198,196,242
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,1,304,196,334,234
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,G,167,260,210,303
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,open,307,250,332,280
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,close,182,313,217,346
477_jpg.rf.5f1f31832384ccba6c95eb61bf593500.jpg,416,416,alarm,247,278,282,312
1846_jpg.rf.6289b6a5bb33e947a686434c4e43bc08.jpg,416,416,up,163,258,187,301
1846_jpg.rf.6289b6a5bb33e947a686434c4e43bc08.jpg,416,416,down,164,327,186,368
1846_jpg.rf.6289b6a5bb33e947a686434c4e43bc08.jpg,416,416,led,164,56,188,230
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,3,120,39,183,94
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,3R,238,57,309,116
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,2,130,99,187,145
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,2R,237,118,303,173
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,sL,139,146,191,186
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,G,236,166,295,208
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,close,144,181,193,220
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,open,150,215,197,253
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,close,237,205,290,249
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,open,238,241,287,274
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,stop,237,271,283,316
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,alarm,158,246,199,284
357_jpg.rf.5a55c3736c449122ca0e42a81a7ca584.jpg,416,416,call,186,284,227,319
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,led,304,45,359,77
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,call,302,91,312,108
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,3,313,113,324,132
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,4,332,108,342,127
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,close,329,131,340,152
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,open,310,137,323,158
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,4,52,14,67,39
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,3,56,43,70,68
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,open,61,98,80,125
1744_jpg.rf.61288f39b40869171eb4e6da6d9eb51e.jpg,416,416,close,87,93,102,118
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,text_blur,204,158,222,183
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,text_blur,243,157,263,184
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,blur,206,244,223,266
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,blur,245,242,263,265
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,5,205,269,223,293
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,6,245,269,262,291
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,3,205,296,223,320
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,blur,245,296,262,317
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,empty,206,324,223,347
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,2,245,322,262,344
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,empty,206,386,223,410
679_jpg.rf.62b7f5089884a5489677c792ebf4c9c7.jpg,416,416,empty,246,385,263,406
